Product_Row_ID,Category_Row_ID,Location_Row_ID,Customer_Row_ID,Calender_Row_ID,Shipping_Row_ID,Date,Country,Segment,Sales,Category
2761,2761,2761,2761,2761,2761,26-05-2015,United States,Home Office,48.4,Office Supplies
2762,2762,2762,2762,2762,2762,12-10-2018,United States,Home Office,0.99,Technology
2764,2764,2764,2764,2764,2764,22-06-2018,United States,Home Office,10.332,Office Supplies
2767,2767,2767,2767,2767,2767,15-01-2018,United States,Consumer,34.384,Office Supplies
2769,2769,2769,2769,2769,2769,02-04-2016,United States,Consumer,32.192,Office Supplies
2772,2772,2772,2772,2772,2772,03-09-2017,United States,Consumer,54.5,Office Supplies
2773,2773,2773,2773,2773,2773,10-12-2018,United States,Consumer,19.104,Furniture
2774,2774,2774,2774,2774,2774,22-11-2017,United States,Consumer,49.44,Office Supplies
2775,2775,2775,2775,2775,2775,11-11-2018,United States,Home Office,10.368,Office Supplies
2776,2776,2776,2776,2776,2776,21-10-2017,United States,Consumer,154.44,Office Supplies
2777,2777,2777,2777,2777,2777,21-12-2016,United States,Corporate,60.984,Office Supplies
2778,2778,2778,2778,2778,2778,17-07-2016,United States,Consumer,195.466,Furniture
2779,2779,2779,2779,2779,2779,30-04-2018,United States,Corporate,23.68,Furniture
2781,2781,2781,2781,2781,2781,06-05-2018,United States,Consumer,59.2,Office Supplies
2782,2782,2782,2782,2782,2782,20-11-2018,United States,Consumer,22,Office Supplies
2783,2783,2783,2783,2783,2783,11-11-2017,United States,Consumer,257.98,Technology
2784,2784,2784,2784,2784,2784,05-11-2017,United States,Corporate,23.988,Technology
2785,2785,2785,2785,2785,2785,09-10-2017,United States,Corporate,23.976,Technology
2786,2786,2786,2786,2786,2786,21-09-2016,United States,Home Office,601.536,Furniture
2788,2788,2788,2788,2788,2788,02-12-2015,United States,Corporate,58.36,Furniture
2791,2791,2791,2791,2791,2791,21-09-2015,United States,Corporate,25.96,Office Supplies
2794,2794,2794,2794,2794,2794,12-04-2015,United States,Corporate,1075.088,Technology
2798,2798,2798,2798,2798,2798,20-10-2018,United States,Consumer,13.36,Office Supplies
2801,2801,2801,2801,2801,2801,25-10-2017,United States,Corporate,783.96,Technology
2802,2802,2802,2802,2802,2802,01-11-2016,United States,Consumer,7.88,Office Supplies
2803,2803,2803,2803,2803,2803,03-11-2018,United States,Consumer,41.37,Furniture
2804,2804,2804,2804,2804,2804,12-05-2016,United States,Consumer,12.84,Office Supplies
2806,2806,2806,2806,2806,2806,07-09-2016,United States,Consumer,47.516,Furniture
2807,2807,2807,2807,2807,2807,25-07-2016,United States,Consumer,9.42,Office Supplies
2811,2811,2811,2811,2811,2811,16-11-2016,United States,Home Office,179.82,Office Supplies
2816,2816,2816,2816,2816,2816,01-09-2016,United States,Home Office,114.6,Office Supplies
2820,2820,2820,2820,2820,2820,05-05-2017,United States,Consumer,6.72,Office Supplies
2822,2822,2822,2822,2822,2822,31-12-2017,United States,Consumer,302.376,Technology
2823,2823,2823,2823,2823,2823,18-09-2018,United States,Consumer,8.928,Office Supplies
2825,2825,2825,2825,2825,2825,25-09-2015,United States,Home Office,33.792,Office Supplies
2829,2829,2829,2829,2829,2829,23-04-2017,United States,Consumer,108.336,Office Supplies
2832,2832,2832,2832,2832,2832,01-11-2015,United States,Consumer,443.92,Office Supplies
2834,2834,2834,2834,2834,2834,26-01-2018,United States,Corporate,15.47,Office Supplies
2836,2836,2836,2836,2836,2836,11-11-2018,United States,Consumer,10.89,Office Supplies
2839,2839,2839,2839,2839,2839,09-06-2017,United States,Consumer,695.7,Technology
2840,2840,2840,2840,2840,2840,03-09-2016,United States,Corporate,120.33,Office Supplies
2841,2841,2841,2841,2841,2841,14-03-2015,United States,Home Office,1139.92,Furniture
2842,2842,2842,2842,2842,2842,31-08-2018,United States,Consumer,229.544,Office Supplies
2843,2843,2843,2843,2843,2843,23-03-2018,United States,Consumer,143.728,Office Supplies
2844,2844,2844,2844,2844,2844,18-05-2018,United States,Consumer,36.048,Technology
2845,2845,2845,2845,2845,2845,27-12-2017,United States,Corporate,845.488,Furniture
2846,2846,2846,2846,2846,2846,17-11-2018,United States,Consumer,50.94,Office Supplies
2847,2847,2847,2847,2847,2847,10-09-2018,United States,Home Office,762.594,Office Supplies
2848,2848,2848,2848,2848,2848,08-04-2018,United States,Corporate,56.28,Furniture
2850,2850,2850,2850,2850,2850,28-11-2017,United States,Corporate,7.434,Office Supplies
2851,2851,2851,2851,2851,2851,02-06-2017,United States,Corporate,64.784,Office Supplies
2852,2852,2852,2852,2852,2852,17-12-2018,United States,Home Office,28.16,Office Supplies
2853,2853,2853,2853,2853,2853,19-03-2017,United States,Consumer,14.98,Furniture
2855,2855,2855,2855,2855,2855,20-08-2018,United States,Corporate,40.29,Office Supplies
2856,2856,2856,2856,2856,2856,25-07-2018,United States,Consumer,20.23,Office Supplies
2857,2857,2857,2857,2857,2857,26-08-2017,United States,Corporate,1603.136,Furniture
2858,2858,2858,2858,2858,2858,15-08-2017,United States,Consumer,225.296,Furniture
2859,2859,2859,2859,2859,2859,19-05-2018,United States,Consumer,67.8,Technology
2863,2863,2863,2863,2863,2863,12-08-2018,United States,Consumer,20.736,Office Supplies
2864,2864,2864,2864,2864,2864,13-08-2018,United States,Consumer,31.44,Office Supplies
2868,2868,2868,2868,2868,2868,10-11-2017,United States,Consumer,14.72,Office Supplies
2870,2870,2870,2870,2870,2870,12-06-2018,United States,Consumer,17.088,Furniture
2871,2871,2871,2871,2871,2871,22-03-2015,United States,Corporate,74.352,Office Supplies
2873,2873,2873,2873,2873,2873,15-06-2018,United States,Consumer,4.26,Office Supplies
2874,2874,2874,2874,2874,2874,16-11-2018,United States,Consumer,811.28,Office Supplies
2875,2875,2875,2875,2875,2875,29-12-2018,United States,Consumer,6.03,Office Supplies
2876,2876,2876,2876,2876,2876,21-01-2017,United States,Consumer,153.568,Furniture
2878,2878,2878,2878,2878,2878,15-01-2017,United States,Home Office,52.34,Office Supplies
2881,2881,2881,2881,2881,2881,19-09-2017,United States,Home Office,25.44,Office Supplies
2883,2883,2883,2883,2883,2883,21-02-2015,United States,Consumer,8.85,Office Supplies
2884,2884,2884,2884,2884,2884,11-11-2017,United States,Consumer,6.96,Furniture
2885,2885,2885,2885,2885,2885,30-01-2017,United States,Consumer,17.456,Office Supplies
2886,2886,2886,2886,2886,2886,18-10-2017,United States,Consumer,307.92,Furniture
2887,2887,2887,2887,2887,2887,18-12-2018,United States,Consumer,6.63,Office Supplies
2890,2890,2890,2890,2890,2890,02-11-2018,United States,Corporate,23.85,Office Supplies
2891,2891,2891,2891,2891,2891,29-04-2015,United States,Consumer,51.96,Furniture
2893,2893,2893,2893,2893,2893,23-10-2018,United States,Corporate,11.56,Office Supplies
2897,2897,2897,2897,2897,2897,30-03-2015,United States,Consumer,49.65,Office Supplies
2898,2898,2898,2898,2898,2898,04-01-2017,United States,Corporate,959.968,Technology
2899,2899,2899,2899,2899,2899,26-04-2016,United States,Consumer,408.422,Furniture
2900,2900,2900,2900,2900,2900,12-09-2016,United States,Consumer,479.984,Technology
2902,2902,2902,2902,2902,2902,11-09-2018,United States,Home Office,184.66,Office Supplies
2903,2903,2903,2903,2903,2903,12-06-2017,United States,Consumer,23.12,Office Supplies
2904,2904,2904,2904,2904,2904,27-06-2017,United States,Corporate,37.464,Office Supplies
2906,2906,2906,2906,2906,2906,26-09-2015,United States,Home Office,310.12,Office Supplies
2907,2907,2907,2907,2907,2907,03-11-2018,United States,Consumer,8.56,Office Supplies
2910,2910,2910,2910,2910,2910,19-02-2018,United States,Consumer,11.22,Office Supplies
2911,2911,2911,2911,2911,2911,05-11-2016,United States,Consumer,387.136,Office Supplies
2912,2912,2912,2912,2912,2912,16-06-2015,United States,Consumer,41.4,Office Supplies
2915,2915,2915,2915,2915,2915,12-10-2016,United States,Consumer,135.72,Technology
2918,2918,2918,2918,2918,2918,27-08-2018,United States,Consumer,5.952,Office Supplies
2919,2919,2919,2919,2919,2919,23-11-2017,United States,Corporate,15.8,Office Supplies
2922,2922,2922,2922,2922,2922,30-01-2018,United States,Consumer,129.3,Office Supplies
2923,2923,2923,2923,2923,2923,30-11-2016,United States,Home Office,3.882,Office Supplies
2924,2924,2924,2924,2924,2924,28-06-2015,United States,Corporate,6.08,Office Supplies
2925,2925,2925,2925,2925,2925,02-09-2015,United States,Consumer,19.9,Office Supplies
2927,2927,2927,2927,2927,2927,10-07-2018,United States,Consumer,18.84,Furniture
2928,2928,2928,2928,2928,2928,04-06-2018,United States,Consumer,8.64,Office Supplies
2929,2929,2929,2929,2929,2929,19-10-2018,United States,Home Office,1633.188,Office Supplies
2930,2930,2930,2930,2930,2930,18-11-2018,United States,Home Office,19.76,Furniture
2931,2931,2931,2931,2931,2931,08-08-2016,United States,Consumer,6.608,Office Supplies
2934,2934,2934,2934,2934,2934,06-12-2017,United States,Consumer,156.792,Technology
2941,2941,2941,2941,2941,2941,25-03-2018,United States,Corporate,90.99,Furniture
2944,2944,2944,2944,2944,2944,19-11-2018,United States,Consumer,305.01,Office Supplies
2946,2946,2946,2946,2946,2946,04-11-2017,United States,Consumer,38.29,Furniture
2947,2947,2947,2947,2947,2947,14-12-2018,United States,Home Office,26.25,Furniture
2950,2950,2950,2950,2950,2950,12-11-2018,United States,Home Office,41.6,Technology
2956,2956,2956,2956,2956,2956,18-08-2017,United States,Corporate,39.99,Technology
2957,2957,2957,2957,2957,2957,27-06-2018,United States,Home Office,191.646,Furniture
2958,2958,2958,2958,2958,2958,04-05-2018,United States,Consumer,2.313,Office Supplies
2959,2959,2959,2959,2959,2959,24-12-2016,United States,Consumer,19.936,Office Supplies
2961,2961,2961,2961,2961,2961,26-04-2018,United States,Home Office,20.34,Office Supplies
2963,2963,2963,2963,2963,2963,16-12-2018,United States,Corporate,81.568,Furniture
2967,2967,2967,2967,2967,2967,27-12-2015,United States,Consumer,32.952,Furniture
2969,2969,2969,2969,2969,2969,06-11-2018,United States,Consumer,499.584,Office Supplies
2974,2974,2974,2974,2974,2974,16-12-2018,United States,Consumer,10.8,Office Supplies
2975,2975,2975,2975,2975,2975,07-05-2016,United States,Consumer,244.006,Furniture
2977,2977,2977,2977,2977,2977,04-12-2018,United States,Corporate,188.552,Furniture
2978,2978,2978,2978,2978,2978,03-10-2018,United States,Consumer,22.58,Office Supplies
2979,2979,2979,2979,2979,2979,13-01-2015,United States,Consumer,545.94,Furniture
2980,2980,2980,2980,2980,2980,12-06-2016,United States,Consumer,20.736,Office Supplies
2982,2982,2982,2982,2982,2982,12-07-2015,United States,Consumer,123.136,Furniture
2984,2984,2984,2984,2984,2984,06-12-2015,United States,Consumer,53.424,Office Supplies
2986,2986,2986,2986,2986,2986,25-05-2017,United States,Home Office,24.96,Furniture
2989,2989,2989,2989,2989,2989,21-02-2017,United States,Corporate,12.99,Technology
2993,2993,2993,2993,2993,2993,02-10-2017,United States,Corporate,61.44,Office Supplies
2994,2994,2994,2994,2994,2994,11-03-2018,United States,Consumer,895.92,Office Supplies
2995,2995,2995,2995,2995,2995,09-09-2017,United States,Consumer,55.36,Office Supplies
2996,2996,2996,2996,2996,2996,14-07-2015,United States,Consumer,55.92,Office Supplies
2997,2997,2997,2997,2997,2997,21-06-2015,United States,Consumer,24.896,Office Supplies
3003,3003,3003,3003,3003,3003,05-07-2016,United States,Home Office,19,Office Supplies
3004,3004,3004,3004,3004,3004,16-12-2018,United States,Home Office,33.376,Office Supplies
3005,3005,3005,3005,3005,3005,08-09-2017,United States,Home Office,207.48,Office Supplies
3006,3006,3006,3006,3006,3006,17-05-2015,United States,Home Office,91.68,Office Supplies
3007,3007,3007,3007,3007,3007,13-10-2018,United States,Consumer,904.9,Office Supplies
3008,3008,3008,3008,3008,3008,24-10-2015,United States,Consumer,34.272,Office Supplies
3009,3009,3009,3009,3009,3009,05-12-2017,United States,Consumer,191.82,Furniture
3010,3010,3010,3010,3010,3010,25-07-2017,United States,Corporate,243.88,Office Supplies
3011,3011,3011,3011,3011,3011,17-04-2018,United States,Home Office,12.03,Office Supplies
3016,3016,3016,3016,3016,3016,17-09-2016,United States,Home Office,344.22,Furniture
3017,3017,3017,3017,3017,3017,23-08-2017,United States,Home Office,727.296,Office Supplies
3020,3020,3020,3020,3020,3020,08-11-2016,United States,Consumer,5.04,Office Supplies
3024,3024,3024,3024,3024,3024,17-11-2018,United States,Consumer,327.7328,Furniture
3025,3025,3025,3025,3025,3025,08-11-2016,United States,Consumer,52.272,Office Supplies
3027,3027,3027,3027,3027,3027,22-04-2018,United States,Home Office,254.352,Furniture
3028,3028,3028,3028,3028,3028,24-08-2015,United States,Corporate,8.288,Office Supplies
3029,3029,3029,3029,3029,3029,17-12-2018,United States,Consumer,504.9,Furniture
3030,3030,3030,3030,3030,3030,24-03-2017,United States,Corporate,403.168,Technology
3031,3031,3031,3031,3031,3031,21-09-2016,United States,Corporate,194.32,Furniture
3033,3033,3033,3033,3033,3033,21-11-2017,United States,Consumer,195.136,Furniture
3034,3034,3034,3034,3034,3034,16-09-2018,United States,Home Office,20.736,Office Supplies
3035,3035,3035,3035,3035,3035,11-06-2016,United States,Consumer,53.7,Technology
3040,3040,3040,3040,3040,3040,03-10-2018,United States,Corporate,171.288,Furniture
3041,3041,3041,3041,3041,3041,05-05-2017,United States,Consumer,16.72,Furniture
3042,3042,3042,3042,3042,3042,11-09-2018,United States,Home Office,12.96,Office Supplies
3045,3045,3045,3045,3045,3045,30-04-2016,United States,Consumer,1022.97,Technology
3046,3046,3046,3046,3046,3046,06-11-2018,United States,Home Office,13.9,Office Supplies
3048,3048,3048,3048,3048,3048,30-09-2015,United States,Consumer,43.176,Office Supplies
3049,3049,3049,3049,3049,3049,02-04-2018,United States,Home Office,411.8,Furniture
3051,3051,3051,3051,3051,3051,06-10-2018,United States,Home Office,41.96,Furniture
3054,3054,3054,3054,3054,3054,09-04-2017,United States,Home Office,517.9,Technology
3056,3056,3056,3056,3056,3056,28-08-2016,United States,Corporate,2799.96,Technology
3057,3057,3057,3057,3057,3057,19-10-2018,United States,Corporate,8.96,Office Supplies
3061,3061,3061,3061,3061,3061,07-11-2017,United States,Corporate,119.976,Technology
3062,3062,3062,3062,3062,3062,03-03-2018,United States,Consumer,26.88,Office Supplies
3063,3063,3063,3063,3063,3063,27-11-2016,United States,Corporate,83.97,Technology
3065,3065,3065,3065,3065,3065,13-03-2018,United States,Home Office,90.8,Office Supplies
3070,3070,3070,3070,3070,3070,30-11-2018,United States,Home Office,663.936,Office Supplies
3071,3071,3071,3071,3071,3071,17-11-2015,United States,Corporate,2934.33,Office Supplies
3074,3074,3074,3074,3074,3074,03-01-2017,United States,Consumer,114.46,Office Supplies
3075,3075,3075,3075,3075,3075,03-10-2016,United States,Consumer,120.666,Furniture
3076,3076,3076,3076,3076,3076,20-07-2015,United States,Home Office,342.864,Office Supplies
3079,3079,3079,3079,3079,3079,21-05-2015,United States,Home Office,31.84,Office Supplies
3080,3080,3080,3080,3080,3080,04-09-2018,United States,Home Office,12.96,Office Supplies
3082,3082,3082,3082,3082,3082,27-05-2018,United States,Home Office,58.34,Office Supplies
3084,3084,3084,3084,3084,3084,28-01-2015,United States,Consumer,3.928,Office Supplies
3085,3085,3085,3085,3085,3085,09-02-2018,United States,Consumer,252.784,Office Supplies
3089,3089,3089,3089,3089,3089,31-03-2018,United States,Home Office,61,Furniture
3091,3091,3091,3091,3091,3091,03-03-2017,United States,Consumer,447.86,Office Supplies
3094,3094,3094,3094,3094,3094,23-08-2016,United States,Consumer,31.68,Office Supplies
3098,3098,3098,3098,3098,3098,27-04-2018,United States,Corporate,33.12,Office Supplies
3100,3100,3100,3100,3100,3100,14-04-2018,United States,Consumer,10.776,Office Supplies
3102,3102,3102,3102,3102,3102,22-12-2018,United States,Corporate,695.16,Office Supplies
3104,3104,3104,3104,3104,3104,08-12-2017,United States,Home Office,12.957,Office Supplies
3105,3105,3105,3105,3105,3105,23-03-2018,United States,Consumer,25.68,Office Supplies
3106,3106,3106,3106,3106,3106,25-07-2017,United States,Corporate,15.712,Office Supplies
3107,3107,3107,3107,3107,3107,10-07-2018,United States,Home Office,298.464,Office Supplies
3108,3108,3108,3108,3108,3108,17-07-2017,United States,Consumer,21.93,Office Supplies
3113,3113,3113,3113,3113,3113,23-08-2017,United States,Consumer,837.6,Technology
3119,3119,3119,3119,3119,3119,11-06-2016,United States,Corporate,1123.92,Furniture
3127,3127,3127,3127,3127,3127,08-09-2018,United States,Consumer,258.528,Technology
3128,3128,3128,3128,3128,3128,02-10-2018,United States,Consumer,49.12,Office Supplies
3129,3129,3129,3129,3129,3129,16-12-2015,United States,Home Office,44.46,Furniture
3133,3133,3133,3133,3133,3133,24-08-2015,United States,Corporate,13.28,Furniture
3135,3135,3135,3135,3135,3135,12-11-2018,United States,Home Office,30.56,Office Supplies
3141,3141,3141,3141,3141,3141,25-04-2016,United States,Consumer,206.43,Office Supplies
3142,3142,3142,3142,3142,3142,12-12-2015,United States,Corporate,210.392,Office Supplies
3143,3143,3143,3143,3143,3143,25-09-2018,United States,Consumer,119.96,Technology
3145,3145,3145,3145,3145,3145,05-09-2017,United States,Corporate,347.802,Furniture
3146,3146,3146,3146,3146,3146,11-02-2018,United States,Corporate,963.136,Furniture
